"source","binder_pdf_page_number","year","month","day","arrival_time","sunrise_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent_comments","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type","predator_disturbance_time","observation_time","num_males_observed","num_females_observed","comments_observations_or_marks","other_fights_and_comments"
"binder","43","1989",5,3,"5:15","6:03","J. Baldwin","sybille_springs","none","15 to 20","50",NA,NA,NA,NA,"dry",NA,NA,"5:34",28,7,NA,"Red-Blue had females around him all morn. Stong wind seemed to make the birds huddle more, and the females took a long time to solicit copopulations."
"binder","43","1989",5,3,"5:15","6:03","J. Baldwin","sybille_springs","none","15 to 20","50",NA,NA,NA,NA,"dry",NA,NA,"5:49",32,4,NA,"Red-Blue had females around him all morn. Stong wind seemed to make the birds huddle more, and the females took a long time to solicit copopulations."
"binder","44","1989",5,4,"5:15","6:03","J. Baldwin","sybille_springs","none","15 to 20","overcast","yes",NA,NA,NA,"dry",NA,NA,"5:29",21,0,NA,"No females ever showed up.Lek was pretty boring"
"binder","44","1989",5,4,"5:15","6:03","J. Baldwin","sybille_springs","none","15 to 20","overcast","yes",NA,NA,NA,"dry",NA,NA,"6:00",25,0,"No strutting","No females ever showed up.Lek was pretty boring"
"binder","45","1989",5,6,"5:20","6:00","J. Baldwin","sybille_springs","none","0 to 5","30",NA,NA,NA,NA,"dry","eagle","7:30","5:28",29,5,NA,NA
"binder","45","1989",5,6,"5:20","6:00","J. Baldwin","sybille_springs","none","0 to 5","30",NA,NA,NA,NA,"dry","eagle","7:30","6:09",29,0,NA,NA
"binder","45","1989",5,6,"5:20","6:00","J. Baldwin","sybille_springs","none","0 to 5","30",NA,NA,NA,NA,"dry","eagle","7:30","6:39",29,1,NA,NA
"binder","46","1989",5,7,"5:25","5:58","J. Baldwin","sybille_springs","none","0 to 5","5",NA,NA,NA,NA,"dry",NA,NA,"5:30",35,1,"Female on east lek","Leks abandoned at 7:05. West Lek was very apathetic"
"binder","46","1989",5,7,"5:25","5:58","J. Baldwin","sybille_springs","none","0 to 5","5",NA,NA,NA,NA,"dry",NA,NA,"5:45",NA,0,"No strutting on west lek","Leks abandoned at 7:05. West Lek was very apathetic"
"binder","46","1989",5,7,"5:25","5:58","J. Baldwin","sybille_springs","none","0 to 5","5",NA,NA,NA,NA,"dry",NA,NA,"6:00",28,0,NA,"Leks abandoned at 7:05. West Lek was very apathetic"
"binder","46","1989",5,7,"5:25","5:58","J. Baldwin","sybille_springs","none","0 to 5","5",NA,NA,NA,NA,"dry",NA,NA,"6:05",29,1,"Female east lek","Leks abandoned at 7:05. West Lek was very apathetic"
"binder","47","1989",5,12,"5:38","5:56","White","sybille_springs","none","5 to 10","70","no","no",NA,NA,"clear",NA,NA,"5:39",21,2,"R/B R/W","All hens gone by 6:15. Left 6:30 - no one strutting"
"binder","47","1989",5,12,"5:38","5:56","White","sybille_springs","none","5 to 10","70","no","no",NA,NA,"clear",NA,NA,NA,22,NA,NA,"All hens gone by 6:15. Left 6:30 - no one strutting"
"binder","12","1988",4,1,"5:20","5:47","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"dry",NA,NA,"5:20",4,NA,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988",4,1,"5:20","5:47","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"dry",NA,NA,"5:26",4,1,NA,"males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988",4,1,"5:20","5:47","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"dry",NA,NA,"5:28",5,1,"males flew in","males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988",4,1,"5:20","5:47","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"dry",NA,NA,"5:30",5,3,"Females walking though lek","males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988",4,1,"5:20","5:47","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"dry",NA,NA,"5:50",5,0,"3 males close together","males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988",4,1,"5:20","5:47","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"dry",NA,NA,"6:00",5,NA,"No marked males - all adults ","males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","12","1988",4,1,"5:20","5:47","Cody Boyce","cordingly",NA,"0","0","no","no",NA,NA,"dry",NA,NA,"6:32",5,NA,"males begun wandering off ","males walked through the lek rather promptly, immediately past the most virogously stritting males. They (?) by the north male - who was not strutting, but after a couple of minutes they walked on. immediatly past (???)"
"binder","15","1988",4,10,"5:09","6:34","Johnsons","cordingly",NA,"5","0","no","no",NA,NA,"1 inch new snow",NA,NA,"5:50",6,1,"by male at stake",NA
"binder","16","1988",4,11,"3:00","6:32","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"6:10",7,10,"1 male chased off by all males","G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present"
"binder","16","1988",4,11,"3:00","6:32","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"6:48",7,11,NA,"G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present"
"binder","17","1988",4,12,"6:00","6:34","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Golden Eagle 1/4 mile to East","clear and dry",NA,NA,"6:15",5,6,"Fight green ? Green lost","Not much strutting occured after hens left"
"binder","17","1988",4,12,"6:00","6:34","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Golden Eagle 1/4 mile to East","clear and dry",NA,NA,"6:22",NA,NA,"Fight green ? Green won","Not much strutting occured after hens left"
"binder","17","1988",4,12,"6:00","6:34","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Golden Eagle 1/4 mile to East","clear and dry",NA,NA,"6:30",NA,NA,"5 hens flew off NW","Not much strutting occured after hens left"
"binder","18","1988",4,14,"5:38","6:33","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Hazy on Horizons","clear no frost","raptor","6:26","5:47",5,5,"all females by male by stake","6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped."
"binder","18","1988",4,14,"5:38","6:33","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Hazy on Horizons","clear no frost","raptor","6:26","6:00",6,6,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped."
"binder","18","1988",4,14,"5:38","6:33","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Hazy on Horizons","clear no frost","raptor","6:26","6:09",8,6,"only males left, unmarked male stuts around stake probably master cock. Hens and some males take off to NE ","6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped."
"binder","18","1988",4,14,"5:38","6:33","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Hazy on Horizons","clear no frost","raptor","6:26","6:52",5,0,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped."
"binder","19","1988",4,15,"5:37","6:30","Koeppen","cordingly",NA,"0 to 5","40","no","no",NA,"Hazy on Horizons","clear and dry no frost","coyotes","6:45","5:45",5,1,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north."
"binder","19","1988",4,15,"5:37","6:30","Koeppen","cordingly",NA,"0 to 5","40","no","no",NA,"Hazy on Horizons","clear and dry no frost","coyotes","6:45","5:54",5,5,"Hens clustering","OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north."
"binder","19","1988",4,15,"5:37","6:30","Koeppen","cordingly",NA,"0 to 5","40","no","no",NA,"Hazy on Horizons","clear and dry no frost","coyotes","6:45","6:02",5,7,"Hens not clustered around a male yet","OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north."
"binder","19","1988",4,15,"5:37","6:30","Koeppen","cordingly",NA,"0 to 5","40","no","no",NA,"Hazy on Horizons","clear and dry no frost","coyotes","6:45","6:12",6,8,NA,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north."
"binder","19","1988",4,15,"5:37","6:30","Koeppen","cordingly",NA,"0 to 5","40","no","no",NA,"Hazy on Horizons","clear and dry no frost","coyotes","6:45","6:16",6,3,"5 hens flew NE","OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north."
"binder","20","1988",4,16,"5:53","6:37","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Light fog + Hazy horizens","frosted a little ",NA,NA,"5:53",6,11,"male by stake has 5 females around him","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988",4,16,"5:53","6:37","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Light fog + Hazy horizens","frosted a little ",NA,NA,"6:05",6,9,"female start to move to N","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988",4,16,"5:53","6:37","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Light fog + Hazy horizens","frosted a little ",NA,NA,"6:21",6,6,"all females scattered ","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","20","1988",4,16,"5:53","6:37","Koeppen","cordingly",NA,"0 to 5","20","no","no",NA,"Light fog + Hazy horizens","frosted a little ",NA,NA,"6:44",6,6,"female move back towards stake","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder","21","1988",4,22,"6:00",NA,"Koeppen","cordingly",NA,"0 to 5","100","yes (like hell)","no",NA,"Still snowing - wet snow","6 inches snow on ground",NA,NA,"6:06",0,0,"nothing that resembles a grouse I'm out of here","I can't find the lek - no sounds of strutting males - I'm in the general location"
"binder","21","1988",4,22,"6:00",NA,"Koeppen","cordingly",NA,"0 to 5","100","yes (like hell)","no",NA,"Still snowing - wet snow","6 inches snow on ground",NA,NA,"6:19",0,0,NA,"I can't find the lek - no sounds of strutting males - I'm in the general location"
"binder","22","1988",4,24,NA,"6:08","Johnsons ","cordingly",NA,"15 to 20","50","no","no",NA,NA,"snow cover",NA,NA,"6:16",6,0,"No strutting, very dispersed","Marked male: WR"
"binder","22","1988",4,24,NA,"6:08","Johnsons ","cordingly",NA,"15 to 20","50","no","no",NA,NA,"snow cover",NA,NA,"6:21",1,0,"Everyone left but the ""Tailless wonder""","Marked male: WR"
"binder","2","1988",4,21,"6:10","6:26","Johnson/Kroger/Rob","broken_wing",NA,"10 to 15","40",NA,NA,NA,"1st time in this year","clear",NA,NA,"6:10",37,2,NA,"Marked males: W/G, G/R, P/R."
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"5:38",13,10,"More mating center east of set net","1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"5:45",17,27,"mating center established","1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"5:53",17,21,NA,"1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"6:00",17,12,"females wander","1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"6:05",16,6,"Tags:
GB
TB","1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"6:13",19,8,NA,"1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"6:17",20,2,NA,"1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","6","1988",4,20,"5:15","6:32","Birton/Burges","red_post",NA,"0 to 5","20","no","no","warm","No frost","cannon net set in wrong place",NA,NA,"6:35",18,0,NA,"1.) No copulations as of 6:00, 2.) GG in the mating center but not master cock, 3.)One bird with bloody right breast"
"binder","7","1988",4,25,"4:56","6:12","Birton","red_post",NA,"0 to 5","85","no","no",NA,NA,"clear",NA,NA,"5:13",10,NA,"Tags:
GB
BG","2 Copulations - no tags on males or females 
different males 2nd copulation away from breeding center"
"binder","7","1988",4,25,"4:56","6:12","Birton","red_post",NA,"0 to 5","85","no","no",NA,NA,"clear",NA,NA,"5:23",14,2,NA,"2 Copulations - no tags on males or females 
different males 2nd copulation away from breeding center"
"binder","7","1988",4,25,"4:56","6:12","Birton","red_post",NA,"0 to 5","85","no","no",NA,NA,"clear",NA,NA,"5:28",14,3,NA,"2 Copulations - no tags on males or females 
different males 2nd copulation away from breeding center"
"binder","7","1988",4,25,"4:56","6:12","Birton","red_post",NA,"0 to 5","85","no","no",NA,NA,"clear",NA,NA,"5:35",18,7,NA,"2 Copulations - no tags on males or females 
different males 2nd copulation away from breeding center"
