"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent_comments","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","observation_time","sunrise_time","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder, floppy","95","1988",3,29,"5:30","Johnson","long_lake",NA,"5 to 10 (10 to 20 after sunrise)","0","no","no",NA,NA,"clean",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"5:55","6:24","6:29",4,4,"0",NA,NA,NA,"no",NA,NA,NA
"binder","95","1988",3,29,"5:30","Johnson","long_lake",NA,"5 to 10 (10 to 20 after sunrise)","0","no","no",NA,NA,"clean",NA,NA,"strut","green",NA,NA,"red",NA,NA,NA,NA,"5:55","6:10","6:15",NA,NA,NA,NA,"stand off with another",NA,NA,NA,NA,NA
"binder, floppy","95","1988",3,29,"5:30","Johnson","long_lake",NA,"5 to 10 (10 to 20 after sunrise)","0","no","no",NA,NA,"clean",NA,NA,"strut","white","486","W486","red","185","R185","adult",NA,"5:55","6:10","6:15",3,3,"0",NA,"most birds feeding",NA,"yes",NA,NA,NA
"binder, floppy","97","1988",4,1,"5:33","Cole/White","long_lake",NA,NA,"0","no","no","cold",NA,"clear",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"5:52","6:07","6:12",10,10,"0",NA,NA,NA,"no",NA,NA,"G/W off feeding E lek - no strut . R/R lost fight unmarked . G/R present"
"binder, floppy","97","1988",4,1,"5:33","Cole/White","long_lake",NA,NA,"0","no","no","cold",NA,"clear",NA,NA,"strut","green","321","G321","white","421","W421","adult",NA,"5:52","6:24","6:29",2,2,"3",NA,NA,NA,"no",NA,NA,"G/W off feeding E lek - no strut . R/R lost fight unmarked . G/R present"
"binder, floppy","97","1988",4,1,"5:33","Cole/White","long_lake",NA,NA,"0","no","no","cold",NA,"clear",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"5:52","6:34","6:39",13,13,"1",NA,"none - strutted only with females near",NA,"no",NA,NA,"G/W off feeding E lek - no strut . R/R lost fight unmarked . G/R present"
"binder, floppy","97","1988",4,1,"5:33","Cole/White","long_lake",NA,NA,"0","no","no","cold",NA,"clear",NA,NA,"strut","red","105","R105","red","106","R106","adult",NA,"5:52","7:04","7:09",0,0,"0",NA,NA,NA,"no",NA,NA,"G/W off feeding E lek - no strut . R/R lost fight unmarked . G/R present"
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:47","6:57","7:02",19,19,"3",NA,"2",NA,"no","no","yes","G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"6:47","6:57","7:02",11,11,"3",NA,NA,NA,"no",NA,NA,"G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","white","486","W486","red","185","R185","adult",NA,"6:47","7:05","7:10",5,5,"3",NA,NA,NA,"yes",NA,NA,"G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","orange","83","O83","red","182","R182","adult",NA,"6:47","7:05","7:10",6,6,"3",NA,NA,NA,"yes",NA,NA,"G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"6:47","7:22","7:27",11,11,"3",NA,NA,NA,"no",NA,NA,"G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:47","7:22","7:27",10,10,"3",NA,NA,NA,"no","no","yes","G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","white","486","W486","red","185","R185","adult",NA,"6:47","7:40","7:45",1,1,"3",NA,"Fight - draw",NA,"yes",NA,NA,"G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:47","7:40","7:45",7,7,"3",NA,NA,NA,"no","no","yes","G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","99","1988",4,3,"5:17","Boyce/Merril/Ridley","long_lake",NA,"10 to 15","0","no","no",NA,"Wind died to - 0 by 7:20","dry",NA,NA,"strut","orange","83","O83","red","182","R182","adult",NA,"6:47","7:40","7:45",0,0,"3",NA,NA,NA,"no",NA,NA,"G/B - 3 fights - 3 wins. O/R - East sid of lek - right tag is either O or R, appears to be a 3 at end of # of left tag. G/O. W/R - 2 fights - stand off both. Heavy duty strutter midway between W stakes - slightly this way."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","orange","83","O83","red","182","R182","adult",NA,"6:47","6:27","6:32",18,18,"3",NA,"Chased unmarked male 12 times",NA,"no",NA,NA,"O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","green","389","G389","red","183","R183","adult",NA,"6:47","6:35","6:40",8,8,"3",NA,NA,NA,"yes",NA,NA,"O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"6:47","6:45","6:50",13,13,"1","female walked by",NA,NA,"no",NA,NA,"O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","white","486","W486","red","185","R185","adult",NA,"6:47","6:53","6:58",5,5,"3",NA,NA,NA,"yes",NA,NA,"O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","green","321","G321","white","421","W421","adult",NA,"6:47","7:02","7:07",2,2,"3",NA,"standoff unmarked male + GB",NA,"no",NA,NA,"O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:47","7:02","7:07",6,6,"3",NA,"Fight UM male (2 min) standoff w/ G/W",NA,"no","no","yes","O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","orange","92","O92","purple","565","P565","adult",NA,"6:47","7:13","7:19",23,19,"3",NA,NA,NA,"no",NA,NA,"O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:47","7:36","7:41",11,11,"3",NA,"2 stand off with GW",NA,"no","no","yes","O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","100","1988",4,4,"6:14","White","long_lake",NA,"5","30","no","no",NA,NA,"clear",NA,NA,"strut","green","321","G321","white","421","W421","adult",NA,"6:47","7:36","7:41",0,0,"3",NA,NA,NA,"no",NA,NA,"O/R chased unmarked male. GW, GG, unmarked fight, stand off - all clustered together. GW in center of group. 2 birds with 1/2 tail feathers missing."
"binder, floppy","101","1988",4,5,"6:05","Boyce/Mitton","long_lake",NA,"15 to 20","25","no","no","cold wind",NA,NA,NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:46","6:27","6:32",5,5,"3",NA,NA,NA,"no","no","yes","GW - fight standoff w/unmarked and won one . GB. RB won fight w/unmarked male. W/?. O/R won fight with unmarked male"
"binder, floppy","101","1988",4,5,"6:05","Boyce/Mitton","long_lake",NA,"15 to 20","25","no","no","cold wind",NA,NA,NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:46","6:48","6:53",9,9,"3",NA,"Took on fight - won",NA,"no","no","yes","GW - fight standoff w/unmarked and won one . GB. RB won fight w/unmarked male. W/?. O/R won fight with unmarked male"
"binder, floppy","102","1988",4,6,"5:50","Boyce/Mandy","long_lake",NA,"2 to 3","<5","no","no",NA,"Nightlighted 10-11 the previous evening","dry",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"6:46","6:47","6:53",4,3,"3",NA,NA,NA,"no",NA,NA,"G/B. O/R. G/W won fight over unmarked male with broken tail (missing feathers at right). G/O. hen cluster dissipated by 6:30. Unmarked copulation near west stake."
"binder","102","1988",4,6,"5:50","Boyce/Mandy","long_lake",NA,"2 to 3","<5","no","no",NA,"Nightlighted 10-11 the previous evening","dry",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G/B. O/R. G/W won fight over unmarked male with broken tail (missing feathers at right). G/O. hen cluster dissipated by 6:30. Unmarked copulation near west stake."
"binder, floppy","102","1988",4,6,"5:50","Boyce/Mandy","long_lake",NA,"2 to 3","<5","no","no",NA,"Nightlighted 10-11 the previous evening","dry",NA,NA,"strut","orange","83","O83","red","182","R182","adult",NA,"6:46","6:49","6:54",19,19,"3",NA,"Stand off w/ unmarked male",NA,"no",NA,NA,"G/B. O/R. G/W won fight over unmarked male with broken tail (missing feathers at right). G/O. hen cluster dissipated by 6:30. Unmarked copulation near west stake."
"binder","102","1988",4,6,"5:50","Boyce/Mandy","long_lake",NA,"2 to 3","<5","no","no",NA,"Nightlighted 10-11 the previous evening","dry",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G/B. O/R. G/W won fight over unmarked male with broken tail (missing feathers at right). G/O. hen cluster dissipated by 6:30. Unmarked copulation near west stake."
"binder","102","1988",4,6,"5:50","Boyce/Mandy","long_lake",NA,"2 to 3","<5","no","no",NA,"Nightlighted 10-11 the previous evening","dry",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G/B. O/R. G/W won fight over unmarked male with broken tail (missing feathers at right). G/O. hen cluster dissipated by 6:30. Unmarked copulation near west stake."
"binder","104","1988",4,9,"5:30","Burton","long_lake",NA,"5 to 10","100","yes","no",NA,"Some fog lots of snow, snow fairly heavy and constant ","snow covered",NA,NA,"strut","yellow",NA,NA,"green",NA,NA,NA,NA,"6:38","4:23","4:28",NA,NA,NA,NA,"won fight",NA,NA,NA,NA,"Tag present: Y/O, R/R, R/W, G/R, G/W, Y/R, Y/G"
"binder, floppy","104","1988",4,9,"5:30","Burton","long_lake",NA,"5 to 10","100","yes","no",NA,"Some fog lots of snow, snow fairly heavy and constant ","snow covered",NA,NA,"strut","yellow",NA,"Y","green","381","G381","adult",NA,"6:38","6:00","6:05",13,13,"3","long ways","won another fight",NA,"no","yes","no","Tag present: Y/O, R/R, R/W, G/R, G/W, Y/R, Y/G"
"binder, floppy","104","1988",4,9,"5:30","Burton","long_lake",NA,"5 to 10","100","yes","no",NA,"Some fog lots of snow, snow fairly heavy and constant ","snow covered",NA,NA,"strut","yellow",NA,"Y","red","172","R172","adult",NA,"6:38","6:36","6:41",15,15,"1",NA,NA,NA,"no","yes","no","Tag present: Y/O, R/R, R/W, G/R, G/W, Y/R, Y/G"
"binder, floppy","104","1988",4,9,"5:30","Burton","long_lake",NA,"5 to 10","100","yes","no",NA,"Some fog lots of snow, snow fairly heavy and constant ","snow covered",NA,NA,"strut","green","389","G389","red","183","R183","adult",NA,"6:38","6:45","6:50",8,8,"0","none present",NA,NA,"yes",NA,NA,"Tag present: Y/O, R/R, R/W, G/R, G/W, Y/R, Y/G"
"binder, floppy","105","1988",4,10,"5:50","Boyce/Jim","long_lake",NA,"0","0","no","no","cold",NA,"1 in snow cover",NA,NA,"strut","white","486","W486","red","185","R185","adult",NA,"6:36","6:34","6:39",32,32,"1",NA,"won 2 fights",NA,"yes",NA,NA,"W/R - (?) fights - never lost - won 5, G/B, Y/R, G/W, W/O, O/R, G/Y lost fight w/unmarked male at 7:39. 6:50 - pre-copulation pose by female for W/R, passed up - finally pulled it off at 7:03. 7:50 - two pre-copulation poses for W/R - no copulation."
"binder","105","1988",4,10,"5:50","Boyce/Jim","long_lake",NA,"0","0","no","no","cold",NA,"1 in snow cover",NA,NA,"copulation","white",NA,NA,"red",NA,NA,NA,NA,"6:36",NA,NA,NA,NA,NA,NA,NA,2,"yes",NA,NA,"W/R - (?) fights - never lost - won 5, G/B, Y/R, G/W, W/O, O/R, G/Y lost fight w/unmarked male at 7:39. 6:50 - pre-copulation pose by female for W/R, passed up - finally pulled it off at 7:03. 7:50 - two pre-copulation poses for W/R - no copulation."
"binder, floppy","105","1988",4,10,"5:50","Boyce/Jim","long_lake",NA,"0","0","no","no","cold",NA,"1 in snow cover",NA,NA,"strut","white","486","W486","red","185","R185","adult",NA,"6:36","7:01","7:06",27,27,"1",NA,"1 copulation",NA,"yes",NA,NA,"W/R - (?) fights - never lost - won 5, G/B, Y/R, G/W, W/O, O/R, G/Y lost fight w/unmarked male at 7:39. 6:50 - pre-copulation pose by female for W/R, passed up - finally pulled it off at 7:03. 7:50 - two pre-copulation poses for W/R - no copulation."
"binder","105","1988",4,10,"5:50","Boyce/Jim","long_lake",NA,"0","0","no","no","cold",NA,"1 in snow cover",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:36",NA,NA,NA,NA,NA,NA,NA,1,"yes",NA,NA,"W/R - (?) fights - never lost - won 5, G/B, Y/R, G/W, W/O, O/R, G/Y lost fight w/unmarked male at 7:39. 6:50 - pre-copulation pose by female for W/R, passed up - finally pulled it off at 7:03. 7:50 - two pre-copulation poses for W/R - no copulation."
"binder, floppy","105","1988",4,10,"5:50","Boyce/Jim","long_lake",NA,"0","0","no","no","cold",NA,"1 in snow cover",NA,NA,"strut","green","375","G375","blue","281","B281","adult",NA,"6:36","7:01","7:06",0,0,"1",NA,NA,NA,"no","no","yes","W/R - (?) fights - never lost - won 5, G/B, Y/R, G/W, W/O, O/R, G/Y lost fight w/unmarked male at 7:39. 6:50 - pre-copulation pose by female for W/R, passed up - finally pulled it off at 7:03. 7:50 - two pre-copulation poses for W/R - no copulation."
"binder","105","1988",4,10,"5:50","Boyce/Jim","long_lake",NA,"0","0","no","no","cold",NA,"1 in snow cover",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:36",NA,NA,NA,NA,NA,NA,NA,1,"yes",NA,NA,"W/R - (?) fights - never lost - won 5, G/B, Y/R, G/W, W/O, O/R, G/Y lost fight w/unmarked male at 7:39. 6:50 - pre-copulation pose by female for W/R, passed up - finally pulled it off at 7:03. 7:50 - two pre-copulation poses for W/R - no copulation."
"binder, floppy","106","1988",4,13,"5:20","Burton","long_lake",NA,"0 to 5","5","no","no","warm morning (no frost)",NA,"crowded!!",NA,NA,"strut","green","303","G303","orange","5","O5","adult",NA,"6:35","6:49","6:54",36,36,"1",NA,NA,NA,"no",NA,NA,"Female GW in harem of (6Q) male. Female BR closer to west mating group (feeding). male OO missing 1/3 tail feathers6-7 copualtions main breed center (West), male not marked. 7:16 1 more coptualtion; total --> 10 copulations. No marked females yet in this harem. Total 7:16 - 1 more copulation, ~ 10 copulations. G/O (Master cock). O/O, W/O, Y/G, Y/R, W/R, G/W"
"binder, floppy","106","1988",4,13,"5:20","Burton","long_lake",NA,"0 to 5","5","no","no","warm morning (no frost)",NA,"crowded!!",NA,NA,"strut","yellow",NA,"Y","green","381","G381","adult",NA,"6:35","6:56","7:01",25,25,"3","(?)","1 - visual threats",NA,"no","yes","no","Female GW in harem of (6Q) male. Female BR closer to west mating group (feeding). male OO missing 1/3 tail feathers6-7 copualtions main breed center (West), male not marked. 7:16 1 more coptualtion; total --> 10 copulations. No marked females yet in this harem. Total 7:16 - 1 more copulation, ~ 10 copulations. G/O (Master cock). O/O, W/O, Y/G, Y/R, W/R, G/W"
"binder, floppy","106","1988",4,13,"5:20","Burton","long_lake",NA,"0 to 5","5","no","no","warm morning (no frost)",NA,"crowded!!",NA,NA,"strut","white","470","W470","orange","31","O31","adult",NA,"6:35","7:07","7:12",30,30,"1",NA,NA,NA,"no","yes","yes","Female GW in harem of (6Q) male. Female BR closer to west mating group (feeding). male OO missing 1/3 tail feathers6-7 copualtions main breed center (West), male not marked. 7:16 1 more coptualtion; total --> 10 copulations. No marked females yet in this harem. Total 7:16 - 1 more copulation, ~ 10 copulations. G/O (Master cock). O/O, W/O, Y/G, Y/R, W/R, G/W"
